wikipedia-country	OFFICIAL-LANGUAGES	any-wikipedia-country is the only country in any-wikipedia-continent that speaks Portuguese	Brazil	Brazil is the only country in Latin America that speaks Portuguese.	Portuguese
wikipedia-musical-artist	ALIAS	any-wikipedia-musical-artist-one formerly any-wikipedia-musical-artist-two and any-date touring under the name any-wikipedia-musical-artist-one any-number and a bit are a British pop group	S Club	S Club, formerly S Club 7 and currently touring under the name S Club 3 and a bit are a British pop group.	S Club 3
wikipedia-person	TELEVISION	any-wikipedia-person is best known for her role from any-date as any-wikipedia-soap-character in any-wikipedia-television	Kara Tointon	She is best known for her role from 2005-2009 as Dawn Swann in EastEnders.	EastEnders
wikipedia-television	LOCATION	Mangan and Grieg play any-wikipedia-given-name and any-wikipedia-nrhp Lincoln a British married couple who travel to any-wikipedia-settlement to remake their successful British any-wikipedia-television	Episodes (TV series)	Mangan and Grieg play Sean and Beverly Lincoln, a British married couple who travel to Hollywood to remake their successful British TV series.	Hollywood
wikipedia-law-enforcement-agency	LEGALJURIS	The any-wikipedia-law-enforcement-agency started in any-date, is the largest police force in the any-wikipedia-country	New York City Police Department	The New York City Police Department , started in 1844, is the largest police force in the United States,.	New York City
wikipedia-university	STATE	any-wikipedia-university is a any-wikipedia-organization university in any-wikipedia-us-state	Saint Joseph's University	Saint Joseph's University is a Jesuit university in Pennsylvania.	Pennsylvania
wikipedia-country	OFFICIAL-LANGUAGES	The any-wikipedia-ethnic-group then went a long way in any-wikipedia-country and on any-date they reached into the any-wikipedia-language capital any-wikipedia-settlement	Romania	The Russians then went a long way in Romania and on 23 August they reached into the Romanian capital Bucharest.	Romanian
wikipedia-musical-artist	CURRENT-MEMBERS	The group reunited in any-date with any-wikipedia-musical-artist-one any-wikipedia-musical-artist-two and any-wikipedia-musical-artist-three and was renamed any-wikipedia-musical-artist-four	S Club	The group reunited in 2008 with Jo O'Meara, Bradley McIntosh and Paul Cattermole and was renamed S Club.	Paul Cattermole
wikipedia-person	DOMESTICPARTNER	any-wikipedia-person-one and any-wikipedia-person-two won the any-date series of any-wikipedia-television	Kara Tointon	She and Artem Chigvintsev won the 2010 series of Strictly Come Dancing.	Artem Chigvintsev
wikipedia-french-commune	DEPARTMENT	any-wikipedia-french-commune is a commune of the any-wikipedia-department departement in the southwestern part of any-wikipedia-country	Ogeu-les-Bains	Ogeu-les-Bains is a commune of the Pyrenees-Atlantiques departement in the southwestern part of France.	Pyrenees-Atlantiques
wikipedia-uk-place	COUNTRY	any-wikipedia-uk-place is a village and civil parish in Eden any-wikipedia-english-county	Catterlen	Catterlen is a village and civil parish in Eden, Cumbria, England.	England
wikipedia-university	AFFILIATION	any-wikipedia-university is a any-wikipedia-organization university in any-wikipedia-us-state	Saint Joseph's University	Saint Joseph's University is a Jesuit university in Pennsylvania.	Jesuit
wikipedia-country	CAPITAL	The any-wikipedia-ethnic-group then went a long way in any-wikipedia-country and on any-date they reached into the any-wikipedia-language capital any-wikipedia-settlement	Romania	The Russians then went a long way in Romania and on 23 August they reached into the Romanian capital Bucharest.	Bucharest
wikipedia-musical-artist	ALIAS	any-wikipedia-musical-artist-one formerly any-wikipedia-musical-artist-two and any-date touring under the name any-wikipedia-musical-artist-one any-number and a bit are a British pop group	S Club	S Club, formerly S Club 7 and currently touring under the name S Club 3 and a bit are a British pop group.	S Club 7
